uf75-030 1939 -1 2 -3 4 -5 -6 -7 -8 -9 -10 -11 12 13 -14 -15 16 -17 -18 19 -20 21 -22 -23 -24 25 -26 27 28 -29 30 31 32 -33 -34 35 36 -37 -38 -39 -40 -41 -42 43 -44 -45 -46 47 -48 -49 50 -51 52 -53 -54 55 56 -57 58 59 60 -61 -62 -63 -64 65 66 -67 -68 69 70 -71 -72 -73 -74 -75 0
uf75-031 2396 1 2 3 4 5 -6 7 8 9 10 11 12 13 -14 -15 -16 17 -18 -19 -20 -21 22 -23 24 25 -26 -27 -28 29 -30 31 32 -33 34 35 36 37 38 -39 -40 41 42 43 -44 45 46 47 -48 49 -50 -51 -52 53 54 55 -56 -57 58 -59 60 61 62 -63 64 -65 66 -67 68 -69 -70 71 72 73 74 -75 0
uf75-032 1770 -1 2 -3 -4 -5 6 -7 8 9 10 -11 12 13 14 -15 -16 17 -18 19 20 -21 -22 23 24 25 -26 27 28 -29 -30 31 32 33 34 35 -36 37 38 -39 -40 -41 42 -43 -44 -45 46 -47 48 -49 50 -51 52 53 54 -55 56 57 -58 59 60 -61 -62 63 64 65 -66 67 -68 -69 70 71 72 73 -74 -75 0
uf75-033 4747 1 -2 3 -4 -5 -6 -7 -8 -9 10 11 -12 -13 -14 15 16 -17 -18 19 20 -21 -22 -23 -24 -25 -26 27 -28 29 30 31 -32 33 -34 35 36 37 38 39 -40 41 42 -43 -44 -45 46 -47 48 49 -50 51 52 53 -54 -55 -56 -57 -58 59 60 -61 -62 63 64 -65 66 67 -68 -69 70 71 -72 -73 74 75 0
uf75-034 3537 -1 -2 -3 -4 5 -6 -7 8 -9 10 -11 12 13 14 -15 -16 -17 18 -19 20 -21 22 -23 -24 25 26 27 28 -29 30 31 32 -33 34 -35 36 37 38 39 40 41 -42 43 44 45 -46 -47 -48 -49 -50 51 52 -53 -54 55 -56 -57 58 59 -60 61 -62 63 64 65 -66 -67 -68 -69 70 71 -72 73 -74 75 0
uf75-035 4777 -1 -2 3 4 -5 -6 7 8 -9 -10 -11 12 -13 14 15 16 17 -18 -19 -20 -21 22 -23 24 25 26 27 28 -29 30 31 32 33 -34 35 36 37 38 39 40 41 -42 -43 44 45 46 -47 -48 49 50 -51 -52 -53 -54 -55 -56 -57 58 59 60 61 62 -63 -64 65 -66 67 -68 69 70 -71 72 -73 74 -75 0
uf75-036 1410 1 -2 3 -4 -5 6 7 -8 9 10 11 12 13 14 15 16 17 -18 -19 20 -21 -22 23 24 25 -26 -27 28 -29 -30 31 32 33 34 35 36 -37 38 -39 40 -41 42 -43 -44 45 46 -47 48 -49 -50 -51 -52 53 54 -55 -56 -57 58 -59 60 61 62 63 64 65 66 67 -68 69 70 71 -72 -73 74 -75 0
uf75-037 1342 -1 2 -3 -4 5 -6 -7 -8 -9 10 -11 -12 -13 14 15 -16 17 -18 -19 20 21 22 23 24 25 26 27 28 -29 -30 31 32 -33 34 35 36 -37 -38 39 40 41 42 -43 -44 45 46 47 48 49 50 51 52 -53 54 55 56 57 58 59 -60 -61 -62 63 64 -65 66 -67 68 -69 -70 71 72 -73 -74 -75 0
uf75-038 1080 -1 2 3 4 5 -6 -7 8 -9 10 -11 -12 13 14 -15 16 -17 -18 -19 20 -21 22 23 24 25 26 27 28 29 -30 31 32 -33 34 35 -36 -37 -38 -39 -40 41 -42 43 44 45 46 47 -48 -49 -50 -51 52 -53 -54 -55 56 -57 -58 -59 60 61 62 63 64 65 66 67 -68 -69 70 71 -72 73 -74 -75 0
uf75-039 2521 1 -2 3 -4 -5 -6 -7 8 -9 -10 11 -12 13 14 15 -16 17 -18 19 20 -21 -22 23 24 25 26 -27 28 29 30 31 32 -33 34 -35 36 37 38 39 -40 41 42 43 44 -45 -46 -47 48 -49 -50 -51 52 53 -54 -55 56 57 58 59 -60 61 -62 63 64 65 66 -67 -68 -69 70 71 72 -73 74 -75 0
uf75-04 1019 -1 2 -3 -4 -5 6 -7 8 -9 10 11 -12 13 -14 15 16 -17 -18 19 20 -21 22 23 24 25 26 27 28 29 -30 31 32 33 -34 -35 -36 37 -38 39 40 41 -42 43 -44 45 46 -47 -48 -49 -50 51 -52 53 -54 -55 56 57 -58 59 -60 61 62 63 64 65 -66 67 68 69 -70 71 -72 73 -74 75 0
uf75-040 1170 -1 2 -3 4 5 -6 7 8 9 -10 11 12 13 14 15 16 17 18 -19 20 21 22 23 -24 -25 -26 -27 -28 -29 30 31 -32 33 -34 -35 -36 37 -38 -39 40 -41 42 43 -44 45 -46 47 -48 -49 -50 51 52 -53 54 -55 56 57 -58 -59 -60 61 -62 63 -64 -65 66 -67 -68 69 -70 71 72 73 -74 -75 0
uf75-041 820 1 -2 3 -4 5 6 -7 -8 -9 -10 11 12 13 -14 -15 16 -17 18 19 -20 -21 -22 -23 24 25 26 -27 -28 29 30 31 -32 -33 34 35 36 37 -38 -39 40 -41 42 -43 44 -45 -46 47 48 -49 -50 -51 52 -53 54 55 56 -57 58 59 60 -61 62 -63 -64 -65 66 -67 68 -69 70 -71 72 73 74 75 0
uf75-042 3407 -1 -2 -3 -4 -5 6 7 8 9 -10 11 12 -13 14 15 -16 -17 -18 19 -20 -21 22 23 -24 -25 26 -27 28 -29 30 -31 -32 33 34 -35 -36 37 -38 -39 40 41 -42 43 -44 45 46 47 48 49 50 51 -52 53 -54 55 56 57 58 59 -60 -61 62 63 64 65 -66 67 68 -69 70 71 72 73 74 -75 0
uf75-043 5050 1 2 3 -4 5 6 7 -8 -9 10 -11 12 -13 14 -15 16 17 18 19 20 -21 22 -23 24 25 -26 -27 28 29 30 31 32 33 34 -35 -36 37 38 -39 40 41 42 43 -44 45 46 47 48 -49 50 51 52 53 -54 55 -56 -57 58 -59 60 61 -62 63 -64 65 -66 -67 68 -69 70 71 72 -73 74 -75 0
uf75-044 1207 1 2 3 4 -5 -6 -7 -8 -9 -10 -11 12 -13 14 -15 -16 -17 18 -19 -20 -21 -22 23 -24 25 26 27 28 -29 -30 -31 -32 33 34 35 36 37 38 -39 40 41 42 -43 -44 45 -46 -47 -48 49 -50 51 52 53 54 55 -56 57 -58 -59 60 61 -62 -63 64 -65 66 67 68 -69 -70 -71 -72 73 74 75 0
uf75-045 1995 -1 -2 3 -4 5 -6 -7 -8 9 -10 -11 12 13 14 -15 16 17 -18 19 -20 -21 -22 23 -24 25 -26 27 28 -29 30 31 32 -33 34 35 -36 37 -38 39 40 -41 42 -43 44 -45 46 47 -48 49 -50 -51 52 -53 -54 55 56 57 58 59 -60 61 62 -63 64 65 -66 67 68 -69 -70 71 -72 73 74 -75 0
uf75-046 624 1 -2 3 4 -5 -6 7 -8 9 -10 -11 -12 -13 14 15 -16 -17 -18 -19 -20 21 22 23 24 25 -26 -27 28 -29 30 -31 -32 -33 34 35 36 37 38 39 -40 -41 -42 43 44 45 -46 47 -48 -49 -50 51 52 53 54 55 -56 -57 -58 59 60 61 62 -63 64 -65 -66 -67 -68 69 70 71 72 -73 74 -75 0
uf75-047 3077 -1 -2 -3 4 5 -6 7 -8 -9 -10 -11 -12 -13 -14 -15 -16 17 -18 19 -20 -21 -22 -23 -24 -25 26 27 28 -29 -30 -31 32 33 -34 35 36 37 -38 -39 -40 41 42 43 44 -45 46 -47 48 -49 -50 -51 -52 -53 -54 -55 56 57 58 -59 -60 -61 62 -63 64 65 -66 -67 68 69 70 -71 -72 73 -74 -75 0
uf75-048 3283 1 -2 3 4 5 -6 -7 8 -9 10 11 -12 13 14 -15 -16 17 -18 19 -20 21 -22 23 24 25 -26 27 -28 -29 30 31 -32 33 34 35 -36 37 38 -39 40 -41 42 43 -44 45 46 -47 48 49 50 -51 52 53 -54 55 -56 -57 58 -59 60 -61 -62 63 64 -65 -66 67 68 -69 -70 -71 72 -73 -74 75 0
uf75-049 6505 1 2 3 -4 -5 -6 -7 8 -9 -10 -11 12 13 -14 15 16 17 -18 -19 20 21 22 23 24 25 -26 27 28 29 -30 31 32 -33 34 35 36 -37 -38 39 40 41 42 43 -44 -45 -46 47 48 49 -50 51 -52 53 54 55 56 -57 58 -59 60 -61 -62 -63 64 -65 66 67 68 69 70 -71 -72 73 74 75 0
uf75-05 1950 -1 2 -3 -4 5 6 7 8 -9 10 11 -12 -13 14 -15 -16 17 18 -19 20 21 22 23 24 -25 -26 -27 -28 29 30 31 32 33 34 35 -36 -37 -38 39 40 -41 42 43 -44 -45 46 47 -48 49 -50 51 52 -53 -54 55 56 57 58 59 60 61 -62 -63 -64 -65 66 -67 -68 69 70 -71 -72 73 -74 75 0
uf75-050 4334 1 2 3 4 -5 -6 -7 -8 -9 10 11 12 -13 14 -15 16 17 -18 -19 20 -21 -22 23 -24 -25 -26 27 -28 29 -30 31 -32 33 -34 35 -36 37 38 39 40 -41 42 -43 -44 45 46 47 48 49 50 -51 -52 53 54 55 -56 57 58 -59 60 61 62 63 64 65 66 -67 -68 69 -70 71 72 -73 74 75 0
uf75-051 1017 -1 2 3 4 5 -6 7 8 9 -10 11 -12 13 -14 -15 -16 17 18 19 -20 21 -22 -23 24 -25 -26 -27 28 -29 30 31 -32 -33 34 -35 36 37 -38 -39 40 41 -42 43 -44 45 46 -47 48 49 50 51 52 -53 -54 55 56 -57 -58 -59 60 61 -62 63 64 -65 66 67 68 -69 70 -71 72 -73 74 -75 0
uf75-052 2675 -1 2 -3 4 5 6 7 -8 -9 10 -11 12 13 -14 -15 16 -17 18 -19 -20 21 22 -23 -24 -25 -26 27 -28 -29 30 31 32 33 34 -35 36 -37 38 -39 40 41 42 -43 -44 45 -46 -47 48 -49 -50 -51 -52 -53 54 55 -56 57 -58 -59 60 -61 62 63 -64 -65 -66 67 -68 69 70 71 -72 -73 74 75 0
uf75-053 2911 -1 -2 -3 -4 -5 6 7 -8 9 10 11 12 13 -14 15 16 -17 -18 19 -20 -21 22 23 24 -25 -26 27 28 -29 -30 31 -32 -33 34 35 36 -37 -38 -39 40 41 -42 43 -44 45 -46 47 -48 -49 50 -51 52 53 -54 -55 -56 57 58 59 -60 61 -62 -63 64 65 66 67 -68 69 70 71 72 73 -74 -75 0
uf75-054 3207 -1 -2 3 4 5 6 7 -8 -9 -10 -11 12 -13 -14 -15 -16 17 -18 19 20 21 -22 23 24 -25 26 27 -28 29 -30 31 -32 -33 34 35 -36 -37 -38 39 40 41 -42 43 -44 -45 -46 -47 48 49 -50 -51 52 53 -54 -55 56 -57 58 -59 -60 -61 -62 -63 -64 -65 -66 67 -68 69 70 71 -72 73 74 -75 0
uf75-055 1080 1 -2 -3 4 -5 -6 7 8 9 -10 11 -12 13 -14 15 16 17 18 19 -20 -21 -22 23 24 25 -26 -27 28 29 30 31 32 33 34 -35 -36 -37 38 39 40 41 -42 -43 -44 -45 -46 47 -48 -49 50 51 -52 -53 -54 55 -56 57 -58 59 60 -61 -62 -63 64 -65 66 -67 68 -69 70 71 72 73 -74 -75 0
uf75-056 4107 1 -2 3 4 -5 6 -7 -8 -9 10 11 12 13 14 15 -16 17 -18 19 20 21 22 -23 -24 25 26 -27 -28 -29 -30 -31 32 33 34 -35 -36 37 38 39 40 41 -42 43 44 -45 46 -47 48 49 -50 51 -52 53 -54 -55 56 -57 -58 -59 60 61 -62 -63 64 -65 -66 -67 -68 69 70 -71 72 73 -74 -75 0
uf75-057 1700 -1 2 3 4 -5 6 -7 -8 -9 10 -11 12 -13 -14 -15 16 17 -18 19 20 -21 -22 -23 24 25 -26 -27 28 -29 30 -31 -32 -33 -34 35 36 37 -38 -39 -40 41 42 -43 44 45 -46 47 -48 -49 50 -51 52 -53 -54 -55 56 -57 58 -59 60 61 62 63 -64 65 66 67 68 -69 70 -71 72 -73 -74 -75 0
uf75-058 3940 -1 2 3 -4 5 6 7 8 9 10 11 -12 13 -14 -15 -16 17 -18 19 20 21 22 23 24 25 -26 -27 -28 -29 30 31 32 33 -34 35 36 -37 38 39 40 41 42 43 -44 45 -46 -47 -48 -49 -50 51 52 53 -54 -55 56 57 58 59 60 -61 62 63 64 65 66 -67 68 -69 70 71 -72 -73 -74 75 0
uf75-059 4931 1 -2 3 4 5 6 7 -8 9 10 11 -12 13 14 15 16 17 -18 19 20 -21 22 -23 -24 25 26 27 -28 29 30 -31 -32 33 -34 35 36 -37 -38 39 40 41 42 -43 -44 45 -46 47 48 -49 50 51 -52 -53 54 55 -56 57 58 59 -60 61 62 63 64 65 -66 67 -68 69 70 -71 72 73 74 75 0
uf75-06 6908 1 -2 3 -4 5 6 -7 8 -9 -10 11 -12 13 -14 15 -16 17 18 19 -20 -21 22 -23 24 25 26 27 -28 -29 30 -31 32 33 -34 35 36 37 -38 39 -40 -41 42 -43 44 -45 -46 47 -48 -49 50 -51 52 53 -54 -55 56 -57 -58 59 60 61 62 -63 64 -65 -66 -67 -68 -69 70 71 -72 73 74 75 0
uf75-060 4550 -1 2 -3 4 5 -6 -7 8 9 -10 -11 12 13 -14 15 16 17 -18 19 20 -21 -22 -23 -24 -25 26 -27 -28 -29 -30 -31 -32 33 34 35 36 37 38 -39 40 -41 -42 -43 44 45 46 47 48 -49 -50 -51 52 -53 54 55 56 57 58 59 -60 61 62 -63 64 65 -66 -67 -68 69 70 -71 72 73 -74 -75 0
uf75-061 3540 1 2 3 -4 5 6 7 8 9 -10 -11 12 13 14 15 16 -17 18 -19 -20 21 -22 -23 24 25 -26 27 -28 -29 30 -31 -32 33 -34 -35 -36 -37 38 39 40 -41 42 43 44 -45 46 -47 48 49 50 -51 -52 53 -54 55 56 -57 58 -59 60 -61 -62 -63 64 -65 -66 67 -68 -69 70 71 72 73 -74 -75 0
uf75-062 1414 1 2 -3 -4 5 6 7 -8 9 -10 11 12 13 14 -15 16 -17 18 19 -20 -21 -22 23 -24 -25 -26 -27 -28 -29 -30 31 32 33 34 -35 36 37 -38 -39 -40 41 -42 -43 44 45 46 47 48 -49 -50 51 52 -53 -54 -55 -56 -57 -58 59 60 -61 62 -63 64 -65 66 67 -68 69 -70 71 72 73 74 75 0
uf75-063 4427 1 2 3 -4 -5 -6 -7 8 9 -10 -11 -12 -13 -14 15 -16 -17 18 -19 20 21 22 23 24 25 26 -27 -28 29 -30 31 -32 33 -34 -35 36 37 38 39 40 -41 42 -43 -44 45 -46 -47 48 49 50 51 -52 53 54 55 -56 -57 58 59 -60 61 62 63 64 65 -66 -67 -68 69 70 -71 72 -73 74 75 0
uf75-064 9430 -1 2 3 -4 5 6 7 8 9 -10 11 12 -13 -14 -15 -16 17 18 19 20 -21 -22 23 24 25 26 27 28 29 -30 -31 32 -33 34 -35 -36 37 38 39 -40 41 -42 43 -44 -45 46 47 -48 -49 -50 -51 52 53 -54 55 -56 -57 -58 -59 60 -61 -62 -63 -64 -65 66 -67 68 69 70 -71 -72 73 -74 -75 0
uf75-065 4059 -1 -2 3 4 -5 6 7 8 -9 -10 11 12 -13 -14 15 -16 -17 -18 19 20 -21 22 23 24 -25 26 27 28 -29 -30 31 -32 -33 -34 -35 -36 -37 -38 -39 -40 -41 -42 -43 -44 45 46 47 -48 -49 -50 -51 -52 53 54 55 -56 57 58 59 -60 61 62 -63 64 65 -66 -67 68 69 70 -71 -72 73 74 75 0
uf75-066 4984 1 2 3 4 -5 -6 7 8 -9 -10 11 12 13 -14 -15 16 17 -18 19 20 -21 -22 -23 24 25 -26 -27 28 29 -30 -31 -32 -33 34 -35 -36 -37 -38 39 40 41 -42 43 44 -45 46 47 48 49 50 51 -52 53 54 -55 -56 57 -58 59 60 61 -62 63 64 65 66 -67 68 -69 70 71 -72 73 74 75 0
uf75-067 2533 1 -2 -3 4 -5 6 -7 -8 -9 -10 11 12 -13 -14 15 16 -17 18 -19 -20 21 22 23 -24 25 -26 27 28 -29 30 -31 -32 -33 34 -35 36 -37 -38 -39 40 -41 -42 43 -44 -45 -46 47 -48 49 50 -51 -52 -53 54 -55 56 57 58 59 -60 61 -62 63 64 65 66 -67 68 -69 -70 71 -72 73 74 75 0
uf75-068 8263 1 2 3 4 -5 6 7 -8 9 -10 -11 -12 13 14 15 16 -17 -18 -19 -20 21 22 -23 24 25 26 -27 28 29 -30 31 32 33 34 35 36 -37 38 39 40 41 -42 43 44 -45 -46 -47 -48 49 -50 51 52 53 -54 -55 -56 -57 58 59 60 -61 62 -63 64 65 -66 67 68 69 70 71 -72 73 -74 -75 0
uf75-069 4389 -1 -2 -3 4 -5 -6 7 8 -9 10 -11 12 13 -14 -15 16 17 18 -19 -20 -21 22 -23 24 25 -26 27 -28 29 30 31 32 33 -34 35 36 37 38 39 -40 -41 -42 -43 -44 45 -46 -47 -48 -49 -50 -51 -52 53 -54 -55 -56 57 58 59 60 -61 62 63 -64 65 -66 67 -68 -69 -70 -71 -72 -73 74 -75 0
uf75-07 16294 1 2 3 -4 5 -6 7 -8 -9 10 -11 12 -13 -14 15 -16 17 -18 19 -20 21 -22 23 24 -25 26 27 28 29 30 31 -32 33 -34 35 -36 37 38 -39 40 41 42 43 44 45 46 47 48 49 50 -51 -52 53 -54 -55 56 -57 58 59 60 61 -62 63 64 65 66 -67 -68 69 70 71 72 73 74 75 0
uf75-070 4322 -1 -2 3 -4 5 6 7 8 9 10 11 -12 13 -14 15 16 17 18 -19 20 -21 22 23 24 25 26 27 28 29 -30 31 32 -33 34 -35 36 37 -38 39 -40 41 42 43 44 45 -46 -47 -48 49 -50 51 -52 53 -54 -55 56 57 58 59 -60 -61 62 63 -64 65 66 67 -68 -69 -70 71 -72 73 -74 -75 0
uf75-071 6559 -1 -2 -3 4 5 6 -7 8 9 -10 11 -12 -13 -14 -15 -16 17 -18 19 20 21 -22 23 24 25 26 -27 28 29 -30 -31 32 33 -34 -35 -36 37 -38 39 40 41 -42 43 44 45 -46 47 -48 -49 50 -51 52 53 -54 55 56 57 58 -59 60 -61 -62 63 64 65 66 67 -68 -69 70 -71 72 73 74 75 0
uf75-072 9796 -1 2 -3 -4 -5 -6 7 8 -9 10 11 -12 13 14 15 -16 -17 18 -19 20 21 22 -23 -24 -25 26 -27 28 -29 30 31 32 -33 -34 35 -36 -37 38 39 40 -41 -42 43 44 45 -46 47 -48 -49 50 -51 52 53 54 -55 56 -57 -58 -59 -60 61 62 63 -64 -65 -66 -67 68 -69 -70 71 -72 -73 74 75 0
