uf75-018 147963 -1 -2 3 -4 5 6 -7 -8 9 -10 -11 12 -13 -14 15 -16 -17 -18 -19 20 21 -22 -23 24 25 26 27 28 29 -30 -31 32 33 34 35 36 37 -38 39 -40 -41 42 43 -44 45 -46 -47 48 49 50 51 -52 53 54 -55 -56 57 58 -59 60 -61 62 63 64 65 -66 -67 -68 -69 70 71 -72 -73 -74 75 0
uf75-019 176870 -1 2 3 4 -5 6 -7 -8 9 -10 11 -12 13 -14 15 16 -17 18 -19 20 21 22 23 -24 -25 26 27 28 29 30 31 32 33 34 35 -36 37 -38 39 -40 -41 -42 43 -44 -45 -46 47 48 49 50 51 -52 -53 54 55 -56 -57 -58 -59 -60 61 -62 -63 -64 -65 -66 67 -68 -69 70 -71 -72 73 74 75 0
uf75-02 184708 -1 -2 3 4 5 -6 7 -8 -9 10 11 12 13 -14 15 -16 -17 18 -19 20 21 22 23 24 25 -26 27 28 -29 30 31 -32 33 34 -35 36 -37 38 -39 40 -41 42 -43 -44 -45 -46 47 48 -49 50 51 52 53 54 -55 -56 -57 58 59 60 61 62 63 64 65 66 67 68 69 -70 -71 72 -73 74 75 0
uf75-020 216088 1 -2 3 4 -5 6 7 8 9 10 11 12 13 14 -15 16 17 18 -19 -20 21 -22 23 24 -25 26 -27 28 29 -30 31 32 33 34 35 36 37 38 -39 40 41 42 -43 -44 -45 46 47 -48 -49 -50 51 -52 53 54 55 56 -57 58 -59 -60 -61 62 63 64 65 -66 -67 68 69 70 71 72 73 -74 75 0
uf75-021 196787 1 2 3 -4 -5 -6 -7 -8 9 10 11 12 13 14 15 -16 17 18 19 20 21 -22 23 24 25 26 27 -28 29 30 31 32 -33 34 -35 36 37 -38 39 40 41 42 43 44 45 -46 47 48 -49 50 -51 52 53 -54 55 56 57 -58 -59 -60 61 -62 -63 64 65 66 -67 68 69 -70 71 72 -73 74 75 0
uf75-022 169603 1 2 -3 4 5 -6 7 8 9 -10 11 12 13 -14 -15 16 17 18 -19 20 21 -22 23 24 -25 26 -27 -28 29 30 -31 -32 -33 34 35 36 37 -38 -39 -40 -41 42 43 44 45 -46 47 -48 49 -50 51 52 53 54 55 56 -57 58 59 60 61 62 -63 -64 -65 -66 -67 68 -69 70 -71 72 73 74 -75 0
uf75-023 153839 -1 2 3 -4 -5 6 -7 8 -9 -10 11 -12 13 -14 15 -16 -17 -18 19 20 21 -22 -23 -24 25 -26 -27 28 -29 -30 31 32 33 34 -35 36 37 38 -39 -40 41 -42 43 -44 -45 46 47 48 -49 50 51 52 53 54 55 -56 57 -58 -59 -60 -61 -62 63 64 65 -66 -67 -68 -69 70 71 72 -73 -74 75 0
uf75-024 139845 1 -2 -3 4 -5 -6 -7 -8 -9 -10 11 -12 -13 -14 -15 16 17 -18 19 -20 21 22 23 24 -25 -26 27 -28 29 30 31 -32 -33 34 -35 -36 37 -38 -39 40 41 42 -43 -44 45 -46 47 -48 49 -50 -51 52 53 54 55 56 57 58 59 -60 61 -62 -63 -64 65 66 -67 68 -69 -70 71 -72 -73 -74 75 0
uf75-025 197105 1 2 3 4 5 -6 7 -8 -9 10 11 12 13 14 -15 -16 -17 18 19 -20 -21 22 23 24 25 -26 27 28 29 30 31 32 33 34 -35 -36 37 38 39 40 41 -42 43 44 -45 46 47 48 49 50 51 -52 53 54 55 56 -57 58 59 -60 61 -62 63 -64 65 66 67 68 69 70 -71 72 -73 -74 75 0
uf75-026 111288 1 -2 3 -4 -5 -6 -7 -8 -9 -10 -11 -12 13 -14 -15 16 -17 18 19 -20 21 -22 -23 -24 25 -26 -27 -28 -29 30 -31 -32 33 34 35 36 37 -38 -39 -40 41 -42 43 -44 45 -46 47 -48 49 -50 51 52 -53 54 55 56 -57 -58 59 -60 61 62 -63 64 -65 66 -67 68 -69 70 -71 72 -73 -74 75 0
uf75-027 119431 -1 2 3 4 5 -6 -7 8 -9 10 11 -12 -13 -14 15 16 17 -18 -19 20 -21 -22 23 -24 -25 -26 -27 -28 -29 -30 -31 32 -33 34 -35 -36 -37 -38 39 40 41 -42 43 -44 45 46 -47 -48 49 -50 -51 52 53 -54 -55 56 -57 -58 -59 -60 -61 62 63 -64 -65 -66 67 68 69 70 71 -72 73 74 75 0
uf75-028 173771 -1 -2 -3 4 -5 6 7 8 -9 -10 11 12 13 14 15 -16 -17 18 -19 20 -21 -22 23 -24 25 26 -27 28 29 30 -31 32 -33 34 -35 36 -37 -38 39 40 -41 -42 43 44 45 -46 47 -48 -49 50 51 -52 53 54 55 56 -57 -58 59 -60 61 62 63 -64 65 66 -67 -68 69 -70 71 -72 73 -74 75 0
uf75-029 110007 1 -2 -3 -4 -5 -6 7 -8 9 -10 11 12 -13 -14 15 -16 17 -18 19 20 -21 22 -23 -24 -25 -26 -27 28 -29 30 -31 -32 -33 -34 -35 -36 37 38 39 -40 -41 42 -43 -44 -45 46 47 48 -49 -50 51 52 -53 -54 -55 56 -57 58 59 -60 -61 -62 63 -64 -65 -66 67 -68 69 70 71 -72 73 -74 -75 0
uf75-03 167642 -1 -2 -3 -4 -5 6 -7 -8 -9 10 -11 -12 13 14 -15 -16 -17 -18 19 20 21 22 23 -24 -25 -26 27 -28 29 -30 31 -32 33 34 -35 36 37 38 39 40 -41 42 43 -44 -45 -46 -47 48 49 -50 51 -52 53 -54 -55 56 57 58 59 60 61 -62 63 -64 65 -66 67 68 69 -70 71 -72 -73 -74 -75 0
uf75-030 155950 1 2 3 4 -5 6 7 -8 -9 -10 -11 12 13 14 15 16 -17 -18 19 20 21 -22 -23 -24 -25 -26 27 -28 -29 -30 -31 32 -33 34 35 36 -37 -38 39 40 -41 -42 43 -44 -45 46 47 -48 -49 50 -51 52 53 -54 55 56 -57 58 59 60 61 -62 -63 -64 65 -66 -67 68 69 70 -71 -72 -73 -74 75 0
uf75-031 179747 1 -2 3 4 5 -6 7 8 9 10 11 12 13 -14 -15 -16 17 -18 -19 -20 -21 22 -23 24 25 -26 -27 -28 29 -30 31 32 -33 34 35 36 37 38 -39 -40 41 42 43 -44 45 46 47 -48 49 50 -51 -52 53 54 55 -56 -57 58 -59 60 61 62 -63 64 -65 66 -67 68 -69 -70 71 72 73 74 -75 0
uf75-032 173305 -1 2 -3 -4 -5 6 -7 8 9 10 -11 12 13 14 -15 -16 17 -18 19 20 -21 -22 23 24 25 -26 27 28 -29 -30 31 32 33 34 35 -36 37 38 -39 -40 -41 42 -43 -44 -45 46 -47 48 -49 50 -51 52 53 54 -55 56 57 -58 59 60 -61 -62 63 64 65 -66 67 -68 -69 70 71 72 73 -74 -75 0
uf75-033 140294 1 -2 3 -4 5 -6 -7 8 -9 10 11 -12 -13 -14 15 -16 -17 18 19 20 -21 -22 -23 -24 -25 -26 27 -28 29 -30 31 -32 33 -34 -35 36 -37 38 39 40 -41 42 43 -44 -45 46 47 48 49 50 51 -52 53 54 -55 56 57 -58 59 60 -61 62 63 64 65 66 67 -68 69 -70 71 -72 -73 74 75 0
uf75-034 138425 -1 -2 -3 -4 5 -6 -7 8 -9 10 -11 12 13 14 -15 -16 -17 18 -19 20 -21 22 -23 -24 25 26 27 28 -29 30 31 32 -33 34 -35 36 37 38 39 40 41 -42 43 44 45 -46 -47 -48 -49 -50 51 52 -53 -54 55 -56 -57 58 59 -60 61 -62 63 64 65 -66 -67 -68 -69 70 71 -72 73 -74 75 0
uf75-035 190014 -1 -2 3 4 5 -6 7 8 9 10 -11 12 13 14 -15 16 17 18 -19 20 -21 22 23 24 25 26 27 -28 -29 -30 -31 32 -33 -34 35 36 37 38 39 -40 41 -42 43 -44 45 46 -47 -48 -49 50 -51 52 -53 54 55 -56 -57 58 -59 60 61 62 63 64 65 -66 67 68 69 70 -71 -72 -73 74 75 0
uf75-036 191481 1 -2 3 -4 -5 6 7 -8 9 10 11 12 13 14 15 16 17 -18 -19 20 -21 -22 23 24 25 -26 -27 28 -29 -30 31 32 33 34 35 36 -37 38 -39 40 -41 42 -43 -44 45 46 -47 48 -49 -50 -51 -52 53 54 -55 -56 -57 58 -59 60 61 62 63 64 65 66 67 -68 69 70 71 -72 -73 74 -75 0
uf75-037 187636 -1 2 -3 -4 5 -6 -7 -8 -9 10 -11 -12 -13 14 15 -16 17 -18 -19 20 21 22 23 24 25 26 27 28 -29 -30 31 32 -33 34 35 36 -37 -38 39 40 41 42 -43 -44 45 46 47 48 49 50 51 52 -53 54 55 56 57 58 59 -60 -61 -62 63 64 -65 66 -67 68 -69 -70 71 72 -73 -74 -75 0
uf75-038 176869 -1 2 3 4 5 -6 -7 8 -9 10 -11 -12 13 14 -15 16 -17 -18 -19 20 -21 22 23 24 25 26 27 28 29 -30 31 32 -33 34 35 -36 -37 -38 -39 -40 41 -42 43 44 45 46 47 -48 -49 -50 -51 52 -53 -54 -55 56 -57 -58 -59 60 61 62 63 64 65 66 67 -68 -69 70 71 -72 73 -74 -75 0
uf75-039 174839 1 2 3 -4 -5 -6 -7 8 -9 -10 11 -12 13 14 15 -16 17 -18 19 20 -21 -22 -23 24 25 26 -27 28 -29 -30 31 32 -33 34 -35 36 37 38 39 -40 41 42 43 44 -45 -46 -47 48 -49 -50 -51 52 53 -54 -55 56 57 58 59 -60 61 -62 63 64 65 66 -67 -68 -69 70 71 72 -73 74 -75 0
uf75-04 191481 -1 2 -3 -4 -5 6 -7 8 -9 10 11 -12 13 -14 15 16 -17 -18 19 20 -21 22 23 24 25 26 27 28 29 -30 31 32 33 -34 -35 -36 37 -38 39 40 41 -42 43 -44 45 46 -47 -48 -49 -50 51 -52 53 -54 -55 56 57 -58 59 -60 61 62 63 64 65 -66 67 68 69 -70 71 -72 73 -74 75 0
uf75-040 166566 -1 2 -3 4 5 -6 7 8 9 -10 11 12 13 14 15 16 17 18 -19 20 21 22 23 -24 -25 -26 -27 -28 -29 30 31 -32 33 -34 -35 -36 37 -38 -39 40 -41 42 43 -44 45 -46 47 -48 -49 -50 51 52 -53 54 -55 56 57 -58 -59 -60 61 -62 63 -64 -65 66 -67 -68 69 -70 71 72 73 -74 -75 0
uf75-041 175332 1 -2 3 -4 5 6 -7 -8 -9 -10 11 12 13 -14 -15 16 -17 18 19 -20 -21 -22 -23 24 25 26 -27 -28 29 30 31 -32 -33 34 35 36 37 -38 -39 40 -41 42 -43 44 -45 -46 47 48 -49 -50 -51 52 -53 54 55 56 -57 58 59 60 -61 62 -63 -64 -65 66 -67 68 -69 70 -71 72 73 74 75 0
uf75-042 170025 -1 -2 -3 -4 -5 6 7 8 9 -10 11 12 -13 14 15 -16 -17 -18 19 -20 -21 22 23 -24 -25 26 -27 28 -29 30 -31 -32 33 34 -35 -36 37 -38 -39 40 41 42 43 44 45 46 47 48 49 50 -51 -52 53 -54 55 56 57 58 59 -60 -61 62 63 -64 65 -66 67 68 -69 70 71 72 73 74 -75 0
uf75-043 151738 1 2 3 4 5 6 7 -8 -9 -10 -11 12 13 14 -15 -16 17 18 -19 20 21 22 -23 -24 -25 -26 27 28 29 30 31 32 33 -34 35 36 37 38 -39 40 41 42 43 -44 45 46 47 48 -49 50 -51 52 53 -54 55 56 -57 58 59 -60 61 -62 63 -64 65 -66 -67 68 -69 -70 71 -72 -73 74 75 0
uf75-044 161490 1 2 3 4 -5 -6 -7 -8 -9 -10 -11 12 -13 14 -15 -16 -17 18 -19 -20 -21 -22 23 -24 25 26 27 28 -29 -30 -31 -32 33 34 35 36 37 38 -39 40 41 42 -43 -44 45 -46 -47 -48 49 -50 51 52 53 54 55 -56 57 -58 -59 60 61 -62 -63 64 -65 66 67 68 -69 -70 -71 -72 73 74 75 0
uf75-045 165974 -1 -2 3 -4 5 -6 -7 -8 9 -10 -11 12 13 14 -15 16 17 -18 19 -20 -21 -22 23 -24 25 -26 27 28 -29 30 31 32 -33 34 35 -36 37 -38 39 40 -41 42 -43 44 -45 46 47 -48 49 -50 -51 52 -53 -54 55 56 57 58 59 -60 61 62 -63 64 65 -66 67 68 -69 -70 71 -72 73 74 -75 0
uf75-046 173025 1 -2 3 4 -5 -6 7 -8 9 -10 -11 -12 -13 14 15 -16 -17 -18 -19 -20 21 22 23 24 25 -26 -27 28 -29 30 -31 -32 -33 34 35 36 37 38 39 -40 -41 -42 43 44 45 -46 47 -48 -49 -50 51 52 53 54 55 -56 -57 -58 59 60 61 62 -63 64 -65 -66 -67 -68 69 70 71 72 -73 74 -75 0
uf75-047 101760 -1 -2 -3 4 5 -6 7 -8 -9 -10 -11 -12 13 -14 -15 -16 17 -18 19 -20 -21 -22 -23 -24 -25 26 27 28 -29 -30 -31 32 -33 -34 35 36 37 -38 -39 -40 41 42 43 44 -45 46 -47 48 -49 -50 -51 -52 -53 -54 -55 56 57 58 -59 -60 -61 -62 63 64 65 -66 -67 68 69 70 -71 -72 -73 -74 -75 0
uf75-048 155118 1 2 3 4 -5 6 -7 -8 -9 10 11 -12 13 14 -15 -16 17 18 19 -20 -21 -22 23 24 25 26 27 -28 -29 30 31 32 33 -34 35 -36 37 38 -39 -40 -41 42 43 -44 45 46 47 -48 49 50 -51 -52 53 -54 55 -56 -57 58 59 60 -61 -62 63 64 -65 -66 67 68 -69 70 -71 72 -73 -74 -75 0
uf75-049 141793 1 2 3 -4 -5 -6 -7 8 -9 -10 -11 12 13 -14 15 16 17 18 -19 -20 21 22 -23 24 -25 -26 27 -28 29 -30 31 32 -33 34 35 36 -37 -38 -39 40 41 -42 43 -44 -45 -46 47 -48 49 -50 51 52 53 54 55 56 -57 58 -59 60 -61 -62 -63 64 -65 66 67 68 69 70 -71 -72 73 74 75 0
uf75-05 184304 -1 2 -3 -4 5 6 7 8 -9 10 11 -12 -13 14 -15 -16 17 18 -19 20 21 22 23 24 -25 -26 -27 -28 29 30 31 32 33 34 35 -36 -37 -38 39 40 -41 42 43 -44 -45 46 47 -48 49 -50 51 52 -53 -54 55 56 57 58 59 60 61 -62 -63 -64 -65 66 -67 -68 69 70 -71 -72 73 -74 75 0
uf75-050 162466 1 2 3 -4 -5 -6 -7 -8 -9 10 11 12 -13 14 -15 16 17 18 -19 20 -21 -22 23 24 25 26 27 28 29 -30 31 32 33 -34 35 -36 37 -38 39 40 -41 -42 -43 -44 45 46 47 -48 49 50 -51 -52 53 54 55 -56 57 58 -59 60 61 -62 63 -64 65 -66 -67 68 69 -70 71 -72 -73 -74 -75 0
uf75-051 182253 -1 2 3 4 5 -6 7 8 9 -10 11 -12 13 -14 -15 -16 17 18 19 -20 21 -22 -23 24 -25 -26 -27 28 -29 30 31 -32 -33 34 -35 36 37 -38 -39 40 41 -42 43 -44 45 46 -47 48 49 50 51 52 -53 -54 55 56 -57 -58 -59 60 61 -62 63 64 -65 66 67 68 -69 70 -71 72 -73 74 -75 0
uf75-052 152446 -1 2 -3 4 5 6 7 -8 -9 10 -11 12 13 -14 -15 16 -17 18 -19 -20 21 22 -23 -24 -25 -26 27 -28 -29 30 31 32 33 34 -35 36 -37 -38 -39 40 41 42 -43 -44 45 -46 -47 48 -49 -50 -51 -52 -53 54 55 -56 57 58 -59 60 -61 62 63 -64 -65 -66 67 -68 69 70 71 -72 -73 74 75 0
uf75-053 171176 1 2 -3 -4 -5 -6 7 8 9 10 11 -12 13 -14 15 16 -17 -18 19 -20 -21 22 23 24 25 -26 27 28 -29 -30 31 -32 -33 34 35 36 -37 38 -39 40 41 -42 43 -44 45 -46 47 -48 -49 50 -51 -52 53 -54 -55 -56 57 58 59 -60 61 -62 -63 64 65 66 67 -68 69 70 71 72 73 -74 -75 0
uf75-054 136039 -1 -2 3 4 5 6 7 -8 -9 -10 11 -12 13 14 -15 -16 17 -18 19 20 21 22 23 24 25 26 -27 -28 29 -30 -31 -32 -33 34 35 -36 -37 -38 39 40 41 -42 43 -44 -45 -46 47 48 49 50 -51 52 53 -54 -55 56 -57 58 -59 60 -61 -62 -63 -64 -65 -66 67 -68 69 70 71 -72 73 74 -75 0
uf75-055 176870 1 -2 -3 4 -5 -6 7 8 9 -10 11 -12 13 -14 15 16 17 18 19 -20 -21 -22 23 24 25 -26 -27 28 29 30 31 32 33 34 -35 -36 -37 38 39 40 41 -42 -43 -44 -45 -46 47 -48 -49 50 51 -52 -53 -54 55 -56 57 -58 59 60 -61 -62 -63 64 -65 66 -67 68 -69 70 71 72 73 -74 -75 0
uf75-056 152396 1 -2 3 -4 -5 6 -7 -8 -9 10 11 12 13 14 -15 -16 17 -18 19 20 21 22 -23 24 25 26 -27 -28 29 -30 -31 32 33 34 -35 -36 37 38 -39 40 41 -42 43 44 -45 46 -47 48 49 -50 51 -52 -53 -54 55 56 -57 -58 -59 60 61 -62 -63 64 -65 -66 -67 -68 69 70 -71 72 73 74 -75 0
uf75-057 153800 -1 2 3 4 -5 6 -7 -8 -9 10 -11 12 -13 -14 -15 16 17 -18 19 20 -21 -22 -23 24 25 -26 -27 28 -29 30 -31 -32 -33 -34 35 36 37 -38 -39 -40 41 42 -43 44 45 -46 47 -48 -49 50 -51 52 -53 -54 -55 56 -57 58 -59 60 61 62 63 -64 65 66 67 68 -69 70 -71 72 -73 -74 -75 0
uf75-058 193938 -1 2 3 -4 -5 6 7 8 9 10 11 -12 13 -14 -15 -16 17 -18 19 20 21 22 23 24 25 26 -27 -28 -29 30 31 32 33 -34 35 36 -37 38 39 40 41 -42 43 -44 45 -46 -47 -48 -49 50 51 52 53 -54 -55 56 57 58 59 60 -61 -62 63 64 65 66 -67 68 -69 70 71 -72 -73 -74 75 0
uf75-059 200451 1 -2 -3 4 5 6 7 -8 9 10 11 -12 13 14 15 16 17 -18 19 20 -21 22 -23 -24 25 26 27 -28 29 30 -31 -32 33 -34 35 36 -37 -38 39 40 41 42 -43 44 45 -46 47 48 -49 50 51 -52 -53 54 55 -56 57 58 59 -60 61 62 63 64 65 -66 67 -68 69 70 -71 72 73 74 75 0
uf75-06 143447 1 2 -3 -4 -5 6 7 8 -9 -10 -11 -12 13 14 15 16 -17 -18 -19 20 21 22 -23 -24 25 26 27 28 -29 30 -31 32 33 34 -35 36 37 38 39 -40 41 42 43 -44 -45 46 -47 -48 -49 50 51 -52 -53 -54 55 56 -57 -58 59 60 61 62 63 64 -65 -66 67 -68 -69 -70 -71 72 73 74 75 0
uf75-060 164898 -1 2 -3 4 5 -6 -7 8 9 -10 -11 12 13 14 15 16 17 -18 19 -20 21 -22 23 -24 -25 26 -27 -28 -29 -30 -31 -32 33 34 -35 36 37 38 -39 40 -41 -42 43 44 45 46 47 48 -49 -50 -51 52 -53 54 55 56 -57 58 59 -60 61 62 -63 64 65 -66 -67 -68 69 70 -71 72 73 -74 -75 0
uf75-061 163326 1 2 3 -4 5 6 7 8 9 -10 -11 12 13 14 15 16 -17 18 -19 -20 21 -22 -23 24 25 -26 27 -28 -29 30 -31 -32 33 -34 -35 -36 -37 38 39 40 -41 42 43 44 -45 46 -47 48 49 50 -51 -52 53 -54 55 56 -57 58 -59 60 -61 -62 -63 64 -65 -66 67 -68 -69 70 71 72 73 -74 -75 0
uf75-062 175332 1 2 -3 -4 5 -6 7 -8 9 -10 11 12 13 14 -15 16 -17 18 19 -20 -21 -22 23 -24 -25 -26 -27 -28 -29 -30 31 32 33 34 -35 36 37 -38 -39 -40 41 -42 -43 44 45 46 47 48 -49 -50 51 52 -53 -54 -55 56 -57 -58 59 60 -61 62 -63 64 -65 66 67 -68 69 -70 71 72 73 74 75 0
uf75-063 169056 1 -2 3 -4 5 -6 -7 8 9 -10 11 -12 -13 -14 15 -16 -17 18 -19 20 21 22 23 24 25 26 27 -28 29 -30 31 32 33 -34 35 36 37 -38 -39 40 41 42 43 -44 45 -46 -47 48 -49 50 51 -52 53 54 55 -56 -57 58 59 -60 61 62 63 64 -65 -66 -67 -68 69 70 71 -72 -73 74 75 0
uf75-064 124231 -1 2 -3 4 5 6 -7 8 -9 -10 11 -12 -13 -14 -15 -16 -17 -18 19 20 -21 -22 23 24 -25 26 27 28 29 -30 -31 -32 -33 34 35 -36 37 -38 -39 40 41 -42 43 -44 -45 46 -47 -48 49 -50 51 52 53 -54 -55 56 -57 -58 59 -60 -61 62 -63 -64 65 66 -67 68 69 -70 -71 72 73 74 -75 0
uf75-065 146351 -1 -2 3 4 5 6 7 8 -9 10 11 12 -13 -14 15 -16 17 -18 19 20 -21 22 23 24 -25 26 27 28 -29 -30 31 -32 -33 -34 -35 -36 -37 -38 39 -40 -41 -42 -43 -44 45 -46 47 -48 -49 -50 -51 -52 53 54 55 -56 57 58 59 -60 61 62 63 64 -65 -66 -67 68 69 70 -71 -72 73 74 75 0
uf75-066 171945 1 2 3 4 -5 -6 7 8 9 -10 11 12 13 -14 -15 16 17 -18 19 20 -21 -22 -23 24 -25 -26 -27 28 29 -30 -31 -32 -33 34 -35 -36 -37 -38 39 40 41 -42 43 44 -45 46 47 48 49 50 51 -52 53 54 -55 -56 57 -58 59 60 61 -62 63 64 65 66 -67 68 -69 70 71 -72 73 74 75 0
uf75-067 152262 1 -2 -3 4 -5 6 -7 -8 -9 -10 11 12 -13 -14 15 16 -17 18 -19 -20 21 22 23 -24 25 -26 27 28 -29 30 -31 -32 -33 34 -35 36 -37 -38 -39 40 -41 -42 43 -44 -45 -46 47 -48 49 50 -51 -52 -53 54 -55 56 57 58 59 -60 61 -62 63 64 65 66 -67 68 -69 -70 71 -72 73 74 75 0
uf75-068 178665 1 2 3 -4 -5 6 7 -8 -9 -10 11 -12 13 14 15 16 -17 -18 -19 -20 -21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 -37 38 39 -40 41 42 43 44 45 46 -47 -48 49 -50 51 52 53 54 -55 -56 -57 -58 59 60 61 62 -63 64 65 -66 67 68 69 -70 71 -72 73 -74 -75 0
uf75-069 125132 -1 -2 -3 4 -5 -6 7 8 -9 10 -11 12 13 -14 -15 16 -17 18 -19 -20 -21 22 -23 24 25 -26 27 -28 29 30 31 32 33 -34 35 36 37 38 39 -40 -41 -42 43 -44 45 -46 -47 -48 -49 -50 -51 -52 53 -54 -55 -56 57 58 59 60 -61 62 63 -64 65 -66 67 -68 -69 -70 -71 -72 -73 74 -75 0
uf75-07 127490 1 2 3 4 5 -6 7 -8 -9 10 -11 -12 -13 -14 -15 -16 -17 -18 -19 -20 21 22 23 24 25 26 27 28 29 -30 -31 -32 -33 34 35 -36 37 -38 39 -40 41 -42 43 -44 -45 46 -47 -48 -49 50 51 52 -53 54 -55 56 -57 -58 59 60 -61 -62 -63 64 65 66 -67 -68 69 -70 71 -72 -73 74 75 0
uf75-070 185215 -1 -2 3 -4 5 6 7 8 9 10 11 -12 13 -14 15 16 17 18 -19 20 -21 22 23 24 25 26 27 28 29 -30 31 32 -33 34 -35 36 37 -38 39 -40 41 42 43 44 45 -46 -47 -48 49 -50 51 -52 53 -54 -55 56 57 58 59 -60 -61 62 63 -64 65 66 67 -68 -69 -70 71 -72 73 -74 -75 0
uf75-071 129791 -1 -2 -3 4 -5 6 -7 8 9 -10 11 -12 13 -14 -15 16 -17 18 -19 -20 -21 -22 23 24 -25 26 -27 28 29 -30 -31 -32 -33 -34 -35 36 37 38 39 -40 -41 42 -43 44 45 -46 -47 -48 -49 -50 -51 52 53 -54 55 56 -57 58 -59 -60 -61 -62 63 64 -65 66 67 68 -69 -70 71 72 73 -74 75 0
uf75-072 98590 -1 2 -3 -4 -5 -6 7 8 -9 10 11 -12 13 14 15 -16 -17 18 -19 20 21 22 -23 -24 -25 26 -27 28 -29 30 31 32 -33 -34 35 -36 -37 38 39 40 -41 -42 43 44 45 -46 47 -48 -49 50 -51 52 53 54 -55 56 -57 -58 -59 -60 61 62 63 -64 -65 -66 -67 68 -69 -70 71 -72 -73 74 75 0
