uf20-0262 4208 1 -2 -3 4 -5 -6 -7 -8 9 -10 -11 12 -13 -14 15 16 17 18 -19 20 0
uf20-0278 1733 -1 -2 -3 -4 -5 -6 -7 -8 -9 -10 -11 12 -13 14 15 16 -17 -18 -19 -20 0
uf20-0280 4290 -1 2 3 -4 -5 -6 7 8 -9 10 11 12 -13 14 15 -16 17 18 19 20 0
uf20-0285 3960 1 -2 3 -4 5 6 -7 -8 -9 -10 -11 12 -13 14 15 -16 17 -18 19 -20 0
uf20-0312 3465 -1 -2 -3 -4 5 -6 -7 -8 9 10 11 -12 -13 14 -15 16 17 -18 -19 -20 0
uf20-0314 3894 -1 -2 -3 4 5 6 7 -8 -9 -10 11 -12 -13 14 15 16 17 -18 19 20 0
uf20-0318 5529 1 2 -3 4 -5 6 -7 -8 9 10 11 12 13 14 -15 16 17 -18 19 20 0
uf20-0327 4883 1 -2 -3 4 5 6 7 8 9 10 11 -12 13 -14 -15 16 -17 18 -19 -20 0
uf20-033 3060 -1 -2 -3 4 -5 -6 7 -8 -9 10 11 -12 13 14 15 16 -17 -18 -19 -20 0
uf20-0339 4949 -1 2 -3 4 -5 6 7 -8 9 -10 -11 -12 13 14 15 16 -17 18 19 20 0
uf20-0348 7178 -1 2 3 4 5 -6 -7 8 9 10 -11 12 13 -14 15 16 17 18 19 20 0
uf20-0351 5650 1 2 3 4 5 -6 7 8 9 -10 -11 12 13 -14 15 16 -17 18 19 -20 0
uf20-0362 4003 1 2 3 -4 5 6 7 -8 9 -10 -11 12 13 -14 -15 -16 -17 -18 19 20 0
uf20-0371 3392 1 2 -3 -4 5 6 7 -8 9 10 -11 12 -13 14 15 16 -17 -18 -19 20 0
uf20-0392 4249 -1 -2 -3 4 5 -6 7 8 -9 10 11 12 13 -14 15 -16 17 -18 19 20 0
uf20-041 5424 -1 -2 -3 4 5 -6 -7 8 9 10 11 12 13 -14 15 16 17 -18 -19 20 0
uf20-0420 3842 1 2 -3 -4 5 -6 7 8 -9 -10 11 -12 -13 14 15 16 -17 -18 -19 -20 0
uf20-0429 6152 1 2 3 -4 5 6 7 8 9 10 11 -12 13 14 15 16 -17 -18 19 20 0
uf20-043 5198 -1 2 3 4 -5 6 -7 8 -9 10 -11 12 -13 14 -15 16 -17 18 19 20 0
uf20-0433 3880 -1 2 3 4 5 -6 -7 8 9 10 -11 -12 13 -14 15 -16 17 18 -19 -20 0
uf20-0437 6102 1 -2 3 4 5 6 7 8 9 10 11 12 -13 -14 -15 16 -17 18 -19 20 0
uf20-0446 3762 -1 2 -3 4 5 -6 -7 8 9 -10 -11 12 13 14 15 16 17 -18 -19 -20 0
uf20-0451 4137 1 -2 -3 4 5 -6 7 8 9 -10 -11 12 -13 14 15 16 -17 18 19 -20 0
uf20-0460 4907 1 2 3 4 5 6 7 8 -9 -10 11 12 13 -14 15 -16 17 18 -19 20 0
uf20-0468 4068 -1 2 3 4 -5 -6 -7 -8 9 10 11 12 -13 -14 15 16 -17 -18 -19 20 0
uf20-0471 3124 1 -2 3 -4 -5 6 -7 8 -9 10 -11 -12 13 14 15 -16 -17 18 19 -20 0
uf20-0484 3616 1 2 3 -4 -5 6 7 -8 9 -10 -11 -12 -13 14 15 -16 -17 -18 -19 20 0
uf20-052 4236 -1 2 3 -4 5 6 -7 -8 -9 -10 -11 12 -13 14 15 16 17 -18 -19 20 0
uf20-0522 3866 -1 2 3 4 -5 6 7 8 9 -10 -11 12 -13 14 15 16 -17 -18 -19 20 0
uf20-0526 5198 -1 2 3 -4 5 6 7 8 -9 10 -11 12 -13 14 -15 16 17 18 -19 -20 0
uf20-0528 4068 -1 -2 -3 4 -5 6 -7 8 -9 10 11 -12 13 -14 -15 16 17 -18 19 -20 0
uf20-0529 5273 -1 -2 -3 4 -5 6 7 8 9 10 11 12 -13 14 15 -16 17 -18 19 20 0
uf20-0533 4670 -1 2 -3 4 -5 6 -7 8 -9 10 11 -12 -13 14 15 16 -17 18 19 -20 0
uf20-0537 4132 -1 2 3 4 -5 6 -7 -8 9 -10 -11 12 -13 14 -15 16 17 18 -19 20 0
uf20-0543 5650 -1 -2 3 -4 -5 6 7 8 -9 10 11 12 13 14 15 16 17 -18 19 -20 0
uf20-0558 2543 -1 -2 3 -4 -5 -6 7 -8 9 -10 -11 -12 13 -14 15 -16 17 -18 19 -20 0
uf20-0564 4972 -1 -2 3 -4 -5 6 7 8 9 10 11 -12 -13 14 -15 16 -17 18 19 20 0
uf20-0592 4068 -1 -2 -3 4 5 6 -7 -8 9 -10 11 12 -13 14 -15 16 -17 -18 19 20 0
uf20-0602 4293 -1 2 3 -4 5 -6 -7 -8 -9 10 11 12 13 14 15 16 -17 -18 19 20 0
uf20-0609 2112 1 2 -3 4 -5 6 7 8 9 -10 -11 -12 -13 14 -15 16 -17 -18 19 -20 0
uf20-0619 5263 1 -2 3 4 5 6 7 8 -9 10 -11 12 13 -14 15 16 17 18 19 -20 0
uf20-0622 3916 -1 2 -3 4 5 6 -7 8 -9 -10 11 -12 13 14 15 16 17 -18 -19 -20 0
uf20-0634 3269 1 2 -3 -4 5 -6 -7 -8 -9 -10 11 12 13 -14 -15 16 17 18 -19 20 0
uf20-0665 3597 -1 2 -3 -4 5 -6 -7 8 9 10 11 12 -13 14 -15 16 17 -18 19 20 0
uf20-0667 3013 1 2 3 -4 -5 -6 -7 -8 -9 10 -11 -12 13 14 -15 -16 17 -18 19 -20 0
uf20-0693 5198 -1 -2 -3 -4 5 -6 7 -8 9 10 11 -12 13 14 15 16 17 -18 19 20 0
uf20-070 4053 1 -2 -3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 16 17 18 19 -20 0
uf20-071 3312 1 -2 3 4 -5 6 -7 -8 9 -10 11 -12 13 14 -15 -16 -17 -18 -19 20 0
uf20-0738 3617 -1 2 3 4 -5 6 7 8 9 10 11 -12 13 -14 -15 16 17 18 19 20 0
uf20-0742 4939 1 2 3 4 5 -6 7 8 9 -10 11 -12 -13 14 15 16 17 18 19 20 0
uf20-0747 4068 -1 -2 -3 -4 -5 6 -7 8 -9 10 11 12 13 14 15 -16 17 -18 19 20 0
uf20-0765 3842 -1 2 3 -4 5 -6 -7 8 9 10 11 12 -13 -14 -15 16 17 -18 19 -20 0
uf20-0766 4110 -1 2 -3 4 -5 6 7 8 -9 -10 -11 12 -13 14 15 16 -17 -18 -19 20 0
uf20-0772 3720 1 2 -3 4 -5 -6 -7 8 9 10 -11 12 13 14 15 -16 17 18 -19 -20 0
uf20-0778 4972 1 2 -3 4 5 -6 -7 8 -9 10 11 12 -13 14 15 16 -17 18 -19 20 0
uf20-0779 4124 -1 2 -3 4 -5 -6 7 8 9 -10 11 12 -13 -14 15 -16 17 -18 -19 20 0
uf20-0780 3616 -1 -2 3 -4 -5 6 7 -8 9 10 11 -12 -13 14 15 16 -17 -18 19 -20 0
uf20-0783 5650 -1 2 -3 4 -5 -6 7 8 9 -10 11 -12 13 14 15 16 17 -18 19 20 0
uf20-0804 4174 1 -2 3 4 5 -6 -7 8 -9 -10 -11 12 -13 14 15 16 17 -18 19 20 0
uf20-0807 5478 -1 2 3 4 5 -6 7 -8 -9 -10 11 -12 13 14 15 16 17 18 19 20 0
uf20-0808 3616 -1 2 3 -4 -5 -6 -7 8 -9 10 -11 -12 13 -14 15 16 -17 -18 -19 20 0
uf20-0816 3875 1 2 -3 -4 5 -6 7 -8 -9 -10 -11 12 13 14 15 -16 17 -18 19 -20 0
uf20-0817 3263 1 -2 3 -4 -5 6 -7 8 9 10 11 -12 13 14 15 -16 -17 -18 -19 20 0
uf20-0856 3072 -1 -2 3 4 5 -6 7 8 9 10 11 12 13 14 15 -16 17 -18 19 -20 0
uf20-0880 4381 -1 2 -3 4 5 6 -7 -8 9 10 11 12 -13 14 15 16 -17 18 -19 -20 0
uf20-0884 4068 -1 2 -3 4 5 -6 7 -8 9 -10 11 -12 13 14 -15 16 -17 -18 -19 20 0
uf20-0889 4820 1 -2 -3 4 5 -6 -7 8 -9 10 -11 12 -13 14 15 -16 17 18 19 20 0
uf20-0897 5085 1 2 3 4 5 -6 7 8 -9 -10 11 -12 13 14 15 -16 -17 18 19 -20 0
uf20-0905 3853 -1 -2 3 -4 5 -6 7 -8 9 -10 -11 12 13 14 15 -16 17 18 19 20 0
uf20-0928 3842 -1 2 -3 4 -5 -6 -7 8 9 -10 11 12 -13 -14 -15 -16 17 18 -19 20 0
uf20-0930 3842 -1 2 3 -4 -5 -6 7 -8 9 -10 11 -12 -13 14 -15 -16 -17 18 19 20 0
uf20-0944 3164 -1 2 3 4 5 -6 -7 -8 -9 -10 -11 -12 13 -14 15 16 -17 -18 19 -20 0
uf20-0964 3070 1 -2 -3 4 5 6 -7 8 -9 10 -11 -12 13 14 15 16 17 -18 -19 20 0
uf20-0969 4068 -1 2 3 4 5 6 7 -8 -9 -10 -11 12 -13 -14 -15 -16 -17 18 19 20 0
uf20-0987 3840 -1 2 -3 4 5 -6 7 8 9 10 11 -12 13 -14 -15 16 -17 18 -19 -20 0
uf20-0990 5799 1 -2 3 4 5 6 7 8 -9 10 11 -12 13 -14 -15 16 17 18 -19 20 0
